id,segment,gamecategory,subgamecategory,bundle,created,shift,oblast,city,os,osv,segment_predict
28043,5,,,com.glu.zbs,2021-08-05 07:27:54,MSK,Татарстан,Казань,android,10.0.0,4
28066,5,Games,Sports,com.pnixgames.golfkingwt,2021-08-03 13:53:58,MSK+2,Свердловская область,Екатеринбург,android,10.0,5
28079,4,,,com.os.airforce,2021-07-06 11:26:50,MSK+6,Забайкальский Край,Чита,android,10.0.0,5
28088,3,Games,Adventure,940292587,2021-07-11 10:19:46,MSK,Москва,Москва,ios,14.6,2
28089,5,Games,Adventure,com.mklvana.ShoppingMadness,2021-08-03 07:09:19,MSK,Москва,Москва,android,10.0,4
28123,2,Applications,Books & Reference,wp.wattpad,2021-09-19 09:27:52,MSK,Москва,Москва,android,6.0,3
28125,5,Games,Simulation,com.moon.craft.buildingcraft,2021-09-19 19:19:42,MSK+2,Пермский край,Пермь,android,9.0,3
28154,5,Games,Puzzle,sortpuz.water.sort.puzzle.game,2021-08-02 14:17:11,MSK+2,Свердловская область,Екатеринбург,android,11.0,4
28155,4,,,jp.ne.ibis.ibispaintx.app,2021-08-04 23:00:52,MSK,Астраханская область,Астрахань,android,11,3
28165,4,,,com.muscle.rush,2021-08-07 21:26:03,MSK,Ростовская область,Ростов-на-Дону,android,9.0.0,5
28171,4,Games,Action,com.rubygames.slingdrift,2021-07-10 22:45:58,MSK,Москва,Москва,android,11.0,5
28181,5,Games,Strategy,net.wargaming.wot.blitz,2021-08-02 17:06:52,MSK,Воронежская область,Воронеж,android,10.0,5
28187,4,Games,Word,com.fingerlab.word.blockpuzzles,2021-08-02 22:55:55,MSK+2,Свердловская область,Екатеринбург,android,9.0,5
28188,3,,,com.fugo.wow,2021-08-03 23:12:24,MSK,Москва,Москва,android,7.0.0,3
28204,3,,,com.openmygame.games.android.wordpizza,2021-07-06 20:41:41,MSK,Москва,Москва,Android,9,5
28208,5,Games,Action,com.pixonic.dino,2021-08-04 07:46:58,MSK,Москва,Москва,android,10.0,4
28210,4,,,com.fingerlab.word.blockpuzzles,2021-08-05 21:26:40,MSK,Белгородская область,Белгород,Android,11.0,5
28224,5,,,armsworkout.backworkout.armsexercise.upperbodyworkout,2021-08-03 11:02:29,MSK,Ярославская область,Ярославль,android,9,3
28231,4,,,com.bgg.jump,2021-09-18 18:42:57,MSK,Татарстан,Казань,android,11.0.0,5
28233,5,Games,Puzzle,easy.sudoku.puzzle.solver.free,2021-08-03 08:25:21,MSK,Московская область,Наро-Фоминск,android,7.0,3
28268,3,Games,Puzzle,cn.herofight.classicblocks,2021-07-11 01:49:31,MSK+1,Самарская область,,android,10.0,4
28276,5,Games,Adventure,1116488672,2021-09-17 08:04:50,MSK+2,Пермский край,Пермь,ios,14.7.1,5
28291,4,Games,Action,com.nanotribe.games.arrowfest,2021-08-02 10:46:01,MSK+2,Челябинская,Челябинск,android,11.0,5
28298,4,,,com.hyperbeard.adorablehome,2021-07-10 20:41:53,MSK,Краснодарский край,Сочи,android,11.0.0,3
28305,4,,,com.merge.cube.winner,2021-09-15 16:14:23,MSK+3,Томская область,Томск,android,8.1.0,3
28306,4,,,com.axlebolt.standoff2,2021-07-06 17:22:31,MSK,Санкт-Петербург,Санкт-Петербург,Android,10,3
28313,5,Games,Puzzle,com.bigcake.android.bpdaily,2021-08-02 14:16:22,,,,android,9.0,1
28317,3,,,1442064951,2021-07-08 12:55:13,MSK,Москва,Москва,ios,14.4.2,5
28324,5,Games,Arcade,com.nordcurrent.canteenhd,2021-08-04 03:14:50,MSK,Санкт-Петербург,Санкт-Петербург,android,9.0,5
28340,4,,,com.playmini.miniworld,2021-07-05 09:45:42,MSK,Дагестан,Махачкала,android,10,5
28351,3,,,com.abi.troll.delete.onepart.dop2,2021-09-20 00:49:12,MSK+2,Башкортостан,Уфа,android,10.0.0,5
28357,3,,,1473057151,2021-07-06 21:47:19,MSK,Москва,Москва,iOS,14.6,5
28359,5,Games,Puzzle,easy.sudoku.puzzle.solver.free,2021-09-16 21:11:14,MSK,Воронежская область,Воронеж,android,11.0,2
28367,5,Games,Casual,com.pronetis.ironball2,2021-09-17 06:18:26,MSK,Санкт-Петербург,Санкт-Петербург,android,10.0,4
28377,5,Games,Puzzle,com.appgame7.jigsaw.free,2021-08-02 13:12:17,MSK+1,Самарская область,Самара,android,8.0.0,5
28386,5,Games,Puzzle,com.bigcake.android.mergemania,2021-09-15 12:46:35,MSK+1,Самарская область,Самара,android,11.0,5
28391,4,,,911793120,2021-09-15 10:32:43,MSK,Санкт-Петербург,Санкт-Петербург,iOS,12.5.4,4
28406,4,,,com.stickman.fighter,2021-07-05 08:25:45,MSK+2,Тюмень,Тюмень,android,8.0.0,3
28419,3,Games,Word,com.fugo.wow,2021-09-16 06:09:27,MSK+3,Томская область,Томск,android,11.0,3
28427,4,,,com.mvgamesteam.minetap,2021-07-10 17:22:08,MSK,Краснодарский край,Краснодар,android,10.0.0,5
28450,5,,,com.merge.cube.winner,2021-09-16 07:43:06,MSK+2,Башкортостан,Уфа,android,8.1.0,3
28472,4,,,nonogram.logicpuzzles.picturecross.pixel,2021-07-08 08:57:15,MSK+2,Ханты-Мансийский АО,Нижневартовск,Android,11.0.0,5
28473,3,Games,Word,com.fugo.wow,2021-07-10 09:58:41,MSK,Волгоградская область,Волгоград,android,9.0,5
28479,3,Games,Puzzle,376098160,2021-09-16 19:18:48,MSK+2,Пермский край,Пермь,ios,14.7.1,4
28488,3,Games,Puzzle,com.block.jigsaw.puzzle.gallery,2021-08-07 21:40:35,MSK,Краснодарский край,Краснодар,android,10.0,5
28490,5,Games,Card,com.solitaire.fun.free.klondike.cardgames.farm.friends,2021-09-15 12:00:48,MSK,Москва,Москва,android,9.0,5
28494,3,,,link.merge.puzzle.onnect.number,2021-07-10 02:41:30,MSK,Ярославская область,Ярославль,android,8.1.0,3
28498,5,Games,Casual,collect.build.city,2021-09-15 11:27:12,MSK,Тверская область,Тверь,android,6.0,5
28500,3,,,com.glee.yibochaorenGP,2021-08-03 15:04:44,MSK+3,Томская область,Томск,android,7.0.0,3
28507,3,Games,Action,com.mgs.sniper1,2021-09-18 17:48:55,MSK,Кировская область,Киров,android,11.0,5
28537,5,,,com.fugo.wow,2021-08-05 04:57:36,,,,android,8.0.0,3
28542,5,,,com.jadogames.pickupbeta,2021-09-18 02:52:03,,,,android,8.1.1,5
28549,3,Games,Word,com.openmygame.games.android.wordpizza,2021-07-08 18:35:17,MSK+2,Свердловская область,Екатеринбург,android,9.0,1
28550,4,Games,Casual,com.merge.cube.winner,2021-08-04 16:03:39,MSK,Краснодарский край,Краснодар,android,11.0,5
28563,4,Games,Simulation,ru.brothersappsandgames.superpopitsimulatorasmrrelax,2021-09-19 11:06:52,MSK,Ростовская область,Ростов-на-Дону,android,8.0.0,3
28564,5,Games,Puzzle,com.playstrom.dop2,2021-09-16 17:27:59,MSK,Воронежская область,Воронеж,android,8.1.0,3
28565,5,Games,Adventure,net.wooga.junes_journey_hidden_object_mystery_game,2021-09-17 06:49:26,MSK,Москва,Москва,android,10.0,3
28566,5,Games,Family,902173725,2021-09-19 10:00:27,MSK,Мурманская область,Мурманск,ios,14.7.1,3
28587,3,Games,Casual,com.supercell.hayday,2021-08-07 17:44:00,MSK,Татарстан,Казань,android,10.0,4
28595,4,,,net.wargaming.wot.blitz,2021-08-07 20:54:44,MSK,Татарстан,Казань,android,10.0.0,4
28598,4,Games,Puzzle,com.lihuhu.woodblockmerger,2021-08-04 21:25:42,MSK+2,Свердловская область,Екатеринбург,android,9.0,3
28605,3,Games,Word,com.fugo.wow,2021-08-03 18:10:13,MSK+4,Кемеровская область,Новокузнецк,android,10.0,4
28621,5,,,com.messaging.textrasms.manager,2021-08-06 07:29:09,MSK+4,Красноярский край,Красноярск,android,10,5
28629,5,Games,Puzzle,com.metajoy.puzzlegame.dragnmerge,2021-08-05 05:01:10,MSK,Московская область,Фрязино,android,10.0,3
28638,3,Games,Racing,1434562378,2021-09-20 18:21:03,,,,ios,14.4.2,4
28639,2,Games,Action,ninja.creed.sniper.real3d.action.free.android,2021-09-15 17:10:43,MSK,Вологодская область,Вологда,android,11.0,5
28642,5,,,com.kiloo.subwaysurf,2021-08-02 16:47:43,MSK,Нижегородская область,Нижний Новгород,android,11.0.0,3
28643,4,,,com.fugo.wow,2021-07-05 12:39:14,,,,Android,10.0.0,5
28651,3,,,com.os.falcon.fnf.music.live,2021-08-08 15:48:59,MSK+3,Новосибирская область,Новосибирск,android,9.0.0,4
28652,5,Games,Casual,com.MelsoftGames.FamilyIslandFarm,2021-08-03 13:12:56,MSK,Санкт-Петербург,Санкт-Петербург,android,11.0,5
28656,3,,,com.fugo.wow,2021-09-16 19:21:24,MSK+2,Свердловская область,Екатеринбург,android,10.0.0,3
28658,1,Lifestyle,None,351331194,2021-07-05 14:48:38,,,,ios,14.4.1,5
28660,3,,,com.iogame.chopio,2021-09-17 15:28:54,MSK,Московская область,Мытищи,android,10.0.0,3
28661,3,Games,Casual,com.playrix.township,2021-07-09 17:35:46,MSK,Москва,Москва,android,7.1,5
28678,5,,,ru.playme8.dachniki,2021-08-03 13:53:03,MSK,Москва,Москва,android,11,3
28681,5,,,com.beingame.zc.zombie.shelter.survival,2021-08-03 09:57:15,MSK+2,Свердловская область,Екатеринбург,android,11.0.0,5
28682,4,Games,Word,com.fugo.wow,2021-09-20 21:49:27,MSK,Москва,Москва,android,10.0,5
28695,3,Games,Casual,com.phonemaster.jewelhunter,2021-09-19 19:04:13,MSK,Санкт-Петербург,Санкт-Петербург,android,11.0,5
28697,5,,,com.cloudycastlegames.wordline,2021-08-03 05:58:22,MSK+2,Свердловская область,Екатеринбург,android,11,4
28707,4,,,com.fugo.wow,2021-07-08 21:46:07,MSK,Москва,Москва,Android,10.0.0,4
28725,3,Applications,Education,com.duolingo,2021-09-19 13:18:19,MSK,Калужская область,Калуга,android,6.0,5
28731,5,Games,Puzzle,com.tgame.girlgenius,2021-08-02 17:03:48,MSK+7,Саха (Якутия),Якутск,android,10.0,3
28733,5,Games,Racing,com.turbo.stars,2021-08-03 13:44:34,MSK,Мордовия,Саранск,android,7.1,4
28735,5,Games,Action,com.cassette.aquapark,2021-08-04 06:35:52,MSK+5,Иркутская область,Усолье-Сибирское,android,10.0,3
28746,3,Games,Casual,gg.sunday.catescape,2021-09-16 17:15:57,MSK+1,Самарская область,Самара,android,11.0,5
28756,5,Games,Action,com.chaloapps.battlebox,2021-09-16 12:10:48,MSK,Ставрополье,Ставрополь,android,9.0,4
28761,3,Games,Racing,com.mobadu.BlockyCarRacer,2021-08-08 20:09:55,MSK+2,Свердловская область,Екатеринбург,android,7.1,4
28773,5,Applications,Music & Audio,com.agminstruments.drumpadmachine,2021-09-17 04:17:51,MSK,Саратовская область,Саратов,android,11.0,5
28784,5,,,com.my.defense,2021-09-19 10:18:22,MSK,Нижегородская область,Нижний Новгород,android,10.0.0,5
28787,3,Games,Casual,com.barbaris.nfs,2021-07-10 12:39:13,MSK,Москва,Москва,android,10.0,5
28811,3,,,com.wb.goog.mkx,2021-07-11 06:53:19,MSK+3,Алтайский край,Барнаул,android,9.0.0,3
28815,5,Games,Action,com.zeptolab.cats.google,2021-09-18 22:30:58,MSK+2,Свердловская область,Екатеринбург,android,9.0,2
28819,5,Games,Puzzle,sortpuz.water.sort.puzzle.game,2021-09-19 01:11:32,MSK,Москва,Москва,android,10.0,3
28825,5,Games,Casual,com.blackgold.cwto21,2021-08-04 11:42:31,MSK,Санкт-Петербург,Санкт-Петербург,android,8.1.0,4
28842,5,,,com.bike.jump,2021-08-04 13:54:01,MSK+2,Свердловская область,,android,9.0.0,5
28848,5,Games,Casual,com.zeninfun.tileconnect,2021-09-17 12:26:36,MSK+4,Красноярский край,Красноярск,android,11.0,4
28855,5,,,com.orangeapps.piratetreasure,2021-08-06 00:49:59,MSK,Москва,Москва,android,7.0,3
28862,3,Games,Simulation,com.OG.Driver.Simulator.Life,2021-08-07 09:44:10,MSK,Москва,Москва,android,9.0,5
28872,5,Games,Trivia,com.unicostudio.braintest2new,2021-09-17 07:48:02,MSK,Северная Осетия,Владикавказ,android,6.0,5
28875,5,Games,Puzzle,1117841866,2021-09-19 05:12:42,MSK+2,Свердловская область,Екатеринбург,ios,12.5.4,3
28877,1,,,com.StratosphereGames.Warzone,2021-07-06 05:26:56,,,,android,11.0.0,4
28879,4,Games,Strategy,com.percent.royaldice,2021-07-07 18:06:04,MSK+6,Забайкальский Край,Чита,android,11.0,1
28883,4,Games,Casual,com.GMA.Ball.Sort.Puzzle,2021-08-05 14:49:17,MSK,Москва,Москва,android,10.0,5
28890,3,Games,Racing,1456091972,2021-08-03 22:25:52,MSK,Краснодарский край,Краснодар,ios,14.4.2,4
28893,3,Games,Action,freeplay.crowdrun.com,2021-08-05 14:27:04,MSK-1,Калининградская область,Калининград,android,9.0,3
28908,3,,,com.wb.goog.mkx,2021-08-08 21:32:02,MSK,Москва,Москва,android,10.0.0,5
28918,3,Games,Action,com.CharityRun.game,2021-09-18 13:09:51,MSK+2,Свердловская область,,android,9.0,3
28938,3,Games,Adventure,1200391796,2021-07-09 18:20:07,MSK,Московская область,Лобня,ios,14.6,5
28946,5,Games,Sports,com.firsttouchgames.dls7,2021-08-04 12:06:00,MSK+7,Хабаровский край,Хабаровск,android,10.0,5
28953,3,Applications,Tools,com.antivirus,2021-09-15 04:35:59,,,,android,10.0,5
28955,3,,,ru.litres.android.readfree,2021-09-20 21:12:40,MSK,Краснодарский край,Анапа,Android,8.1.0,3
28973,5,Games,Action,com.wb.goog.mkx,2021-09-15 17:27:45,MSK+1,Самарская область,Самара,android,7.1,4
28989,5,Games,Card,1564391515,2021-09-15 09:19:11,MSK,Москва,Москва,ios,12.4.1,4
29011,5,Games,Arcade,com.ketchapp.knifehit,2021-08-04 09:12:26,MSK,Краснодарский край,Краснодар,android,10.0,5
29015,5,Applications,Social,com.topface.topface,2021-09-18 01:09:56,MSK,Чувашия,Чебоксары,android,10.0,5
29018,3,,,com.os.falcon.fnf.battle.friday.night.funkin,2021-08-07 13:44:42,,,,android,10.0.0,5
29028,2,Games,Casual,com.basketball.diamond.hoop,2021-09-17 14:15:16,MSK+1,Самарская область,Самара,android,8.0.0,3
29044,5,,,com.qiiwi.wordington,2021-08-04 11:50:26,MSK+2,Свердловская область,Екатеринбург,android,11.0.0,3
29048,5,Games,Card,com.mintgames.spider.solitaire,2021-09-15 09:20:47,MSK,Кировская область,Киров,android,7.0,3
29078,3,Applications,Dating,ru.photostrana.mobile,2021-07-10 12:19:11,MSK,Краснодарский край,Краснодар,android,10.0,5
29087,5,,,com.orangeapps.piratetreasure,2021-08-02 17:01:37,MSK,Москва,Москва,android,7.0,3
29088,3,,,es.socialpoint.wordlife,2021-08-07 10:27:29,MSK,Татарстан,Казань,android,11.0.0,5
29093,5,Games,Action,com.Upperpik.HairChallenge,2021-08-04 14:33:03,MSK+7,Приморский край,Артём,android,8.0.0,3
29097,3,,,com.merge.cube.winner,2021-09-15 16:17:09,MSK,Мордовия,Саранск,android,7.1.1,5
29108,1,Games,Casino,1554443694,2021-07-06 21:25:52,MSK,Москва,Москва,ios,14.6,4
29111,3,,,ru.litres.android.readfree,2021-07-07 10:01:36,MSK,Ульяновская область,Ульяновск,Android,10,3
29112,5,Games,Casino,com.pkmds.free.robux.scratch,2021-08-03 07:11:06,MSK+1,Удмуртия,Ижевск,android,10.0,3
29115,5,Applications,Music & Audio,com.starmakerinteractive.starmaker,2021-08-02 15:23:19,MSK,Краснодарский край,Анапа,android,10.0,3
29120,3,Games,Puzzle,929195587,2021-07-06 08:29:27,MSK,Татарстан,Казань,ios,14.6,3
29140,5,Games,Racing,com.naturalmotion.customstreetracer2,2021-08-02 17:13:32,MSK,Москва,Москва,android,11.0,2
29161,5,Games,Puzzle,com.mintgames.triplecrush.tile.fun,2021-08-03 13:40:45,MSK,Москва,Москва,android,10.0,4
29168,3,Games,Puzzle,1331794412,2021-07-09 18:33:37,MSK+3,Новосибирская область,Новосибирск,ios,14.6,5
29209,5,,,video.reface.app,2021-09-20 12:36:17,MSK,Москва,Москва,android,9.0.0,3
29219,5,Games,Puzzle,sortpuz.water.sort.puzzle.game,2021-08-04 12:02:10,MSK,Москва,Москва,android,10.0,5
29222,3,Games,Casual,1462762106,2021-07-07 22:37:45,,,,ios,14.4,5
29232,3,Games,Casual,908984725,2021-08-04 18:56:52,MSK,Москва,Москва,ios,12.5.4,2
